,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,cluster,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,artists,song_title
553,0.664,0.667,-5.941,0.154,0.64,1.22e-06,0.0753,0.381,180.064,227533,3,0.664,0.667,4,-5.941,1,0.154,0.64,1.22e-06,0.0753,0.381,180.064,audio_features,32lItqlMi4LBhb4k0BaSaC,spotify:track:32lItqlMi4LBhb4k0BaSaC,https://api.spotify.com/v1/tracks/32lItqlMi4LBhb4k0BaSaC,https://api.spotify.com/v1/audio-analysis/32lItqlMi4LBhb4k0BaSaC,227533,4,Post Malone,Candy Paint
554,0.444,0.819,-4.078,0.341,0.106,0.0,0.107,0.747,82.695,187973,8,0.444,0.819,10,-4.078,0,0.341,0.106,0.0,0.107,0.747,82.695,audio_features,3QGsuHI8jO1Rx4JWLUh9jd,spotify:track:3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/tracks/3QGsuHI8jO1Rx4JWLUh9jd,https://api.spotify.com/v1/audio-analysis/3QGsuHI8jO1Rx4JWLUh9jd,187973,4,Shawn Mendes,Treat You Better
555,0.778,0.824,-5.892,0.0707,0.284,0.0,0.405,0.758,100.024,218093,4,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4,Shakira,Hips Don't Lie (feat. Wyclef Jean)
556,0.582,0.272,-5.662,0.0501,0.875,0.0,0.13,0.354,205.846,188238,2,0.582,0.272,2,-5.662,1,0.0501,0.875,0.0,0.13,0.354,205.846,audio_features,78TTtXnFQPzwqlbtbwqN0y,spotify:track:78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/tracks/78TTtXnFQPzwqlbtbwqN0y,https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y,188238,4,Rihanna,FourFiveSeconds
557,0.557,0.54,-10.484,0.0347,0.0339,0.00248,0.179,0.394,129.171,185733,1,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,audio_features,6dGnYIeXmHdcikdzNNDMm2,spotify:track:6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/tracks/6dGnYIeXmHdcikdzNNDMm2,https://api.spotify.com/v1/audio-analysis/6dGnYIeXmHdcikdzNNDMm2,185733,4,The Beatles,Here Comes The Sun - Remastered 2009
558,0.668,0.725,-6.127,0.266,0.0102,0.000479,0.0561,0.729,191.944,210227,3,0.668,0.725,1,-6.127,1,0.266,0.0102,0.000479,0.0561,0.729,191.944,audio_features,7xHWNBFm6ObGEQPaUxHuKO,spotify:track:7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/tracks/7xHWNBFm6ObGEQPaUxHuKO,https://api.spotify.com/v1/audio-analysis/7xHWNBFm6ObGEQPaUxHuKO,210227,4,Sia,The Greatest (feat. Kendrick Lamar)
559,0.818,0.913,-3.06,0.0426,0.093,3.69e-05,0.161,0.536,119.986,219160,4,0.818,0.913,4,-3.06,0,0.0426,0.093,3.69e-05,0.161,0.536,119.986,audio_features,1vvNmPOiUuyCbgWmtc6yfm,spotify:track:1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/tracks/1vvNmPOiUuyCbgWmtc6yfm,https://api.spotify.com/v1/audio-analysis/1vvNmPOiUuyCbgWmtc6yfm,219160,4,Calvin Harris,My Way
560,0.621,0.82,-4.865,0.0367,0.332,0.0,0.104,0.452,144.905,230192,3,0.621,0.82,10,-4.865,1,0.0367,0.332,0.0,0.104,0.452,144.905,audio_features,6SKwQghsR8AISlxhcwyA9R,spotify:track:6SKwQghsR8AISlxhcwyA9R,https://api.spotify.com/v1/tracks/6SKwQghsR8AISlxhcwyA9R,https://api.spotify.com/v1/audio-analysis/6SKwQghsR8AISlxhcwyA9R,230192,4,Bruno Mars,Marry You
561,0.712,0.649,-4.753,0.063,0.000652,0.0,0.0683,0.616,127.028,177093,4,0.712,0.649,1,-4.753,1,0.063,0.000652,0.0,0.0683,0.616,127.028,audio_features,1vNn7rVQT6UtEW1NGH53fT,spotify:track:1vNn7rVQT6UtEW1NGH53fT,https://api.spotify.com/v1/tracks/1vNn7rVQT6UtEW1NGH53fT,https://api.spotify.com/v1/audio-analysis/1vNn7rVQT6UtEW1NGH53fT,177093,4,Sammy Adams,All Night Longer
562,0.797,0.567,-7.503,0.0651,0.0692,0.0,0.0705,0.843,108.024,188889,4,0.797,0.567,2,-7.503,1,0.0651,0.0692,0.0,0.0705,0.843,108.024,audio_features,5fKBwqSTuCbnJlCOpeRa3o,spotify:track:5fKBwqSTuCbnJlCOpeRa3o,https://api.spotify.com/v1/tracks/5fKBwqSTuCbnJlCOpeRa3o,https://api.spotify.com/v1/audio-analysis/5fKBwqSTuCbnJlCOpeRa3o,188889,4,NEIKED,Sexual
563,0.552,0.76,-4.706,0.342,0.0733,0.0,0.0865,0.639,135.702,260000,8,0.552,0.76,0,-4.706,1,0.342,0.0733,0.0,0.0865,0.639,135.702,audio_features,5WvAo7DNuPRmk4APhdPzi8,spotify:track:5WvAo7DNuPRmk4APhdPzi8,https://api.spotify.com/v1/tracks/5WvAo7DNuPRmk4APhdPzi8,https://api.spotify.com/v1/audio-analysis/5WvAo7DNuPRmk4APhdPzi8,260000,5,DJ Khaled,No Brainer
564,0.759,0.774,-4.408,0.0381,0.0503,4.02e-05,0.056,0.596,121.969,163216,4,0.759,0.774,1,-4.408,1,0.0381,0.0503,4.02e-05,0.056,0.596,121.969,audio_features,2fCUI41zhGk9isZnOMfxSP,spotify:track:2fCUI41zhGk9isZnOMfxSP,https://api.spotify.com/v1/tracks/2fCUI41zhGk9isZnOMfxSP,https://api.spotify.com/v1/audio-analysis/2fCUI41zhGk9isZnOMfxSP,163216,4,Loud Luxury,Body
565,0.851,0.541,-6.825,0.0505,0.568,0.0,0.13,0.448,124.959,235545,1,0.851,0.541,0,-6.825,1,0.0505,0.568,0.0,0.13,0.448,124.959,audio_features,6FRLCMO5TUHTexlWo8ym1W,spotify:track:6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/tracks/6FRLCMO5TUHTexlWo8ym1W,https://api.spotify.com/v1/audio-analysis/6FRLCMO5TUHTexlWo8ym1W,235545,4,Maroon 5,Girls Like You (feat. Cardi B) - Cardi B Version
566,0.747,0.834,-2.867,0.045,0.374,0.0,0.0586,0.687,128.005,215760,4,0.747,0.834,3,-2.867,0,0.045,0.374,0.0,0.0586,0.687,128.005,audio_features,4kWO6O1BUXcZmaxitpVUwp,spotify:track:4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/tracks/4kWO6O1BUXcZmaxitpVUwp,https://api.spotify.com/v1/audio-analysis/4kWO6O1BUXcZmaxitpVUwp,215760,4,Tiësto,Jackie Chan
567,0.579,0.904,-2.729,0.0618,0.193,0.0,0.064,0.681,82.014,190947,4,0.579,0.904,5,-2.729,1,0.0618,0.193,0.0,0.064,0.681,82.014,audio_features,1rqqCSm0Qe4I9rUvWncaom,spotify:track:1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/tracks/1rqqCSm0Qe4I9rUvWncaom,https://api.spotify.com/v1/audio-analysis/1rqqCSm0Qe4I9rUvWncaom,190947,4,Panic! At The Disco,High Hopes
568,0.816,0.726,-3.998,0.129,0.099,0.0,0.372,0.65,136.048,253390,4,0.816,0.726,5,-3.998,0,0.129,0.099,0.0,0.372,0.65,136.048,audio_features,58q2HKrzhC3ozto2nDdN4z,spotify:track:58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/tracks/58q2HKrzhC3ozto2nDdN4z,https://api.spotify.com/v1/audio-analysis/58q2HKrzhC3ozto2nDdN4z,253390,4,Cardi B,I Like It
569,0.511,0.566,-7.23,0.2,0.349,0.0,0.34,0.218,83.903,239836,0,0.511,0.566,6,-7.23,0,0.2,0.349,0.0,0.34,0.218,83.903,audio_features,285pBltuF7vW8TeWk8hdRR,spotify:track:285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/tracks/285pBltuF7vW8TeWk8hdRR,https://api.spotify.com/v1/audio-analysis/285pBltuF7vW8TeWk8hdRR,239836,4,Juice WRLD,Lucid Dreams
570,0.69,0.784,-4.653,0.032,0.323,0.0,0.203,0.669,106.066,194408,4,0.69,0.784,1,-4.653,1,0.032,0.323,0.0,0.203,0.669,106.066,audio_features,3u1S1OmAUhx5DRlLrXqyp3,spotify:track:3u1S1OmAUhx5DRlLrXqyp3,https://api.spotify.com/v1/tracks/3u1S1OmAUhx5DRlLrXqyp3,https://api.spotify.com/v1/audio-analysis/3u1S1OmAUhx5DRlLrXqyp3,194408,4,Jonas Blue,Rise
571,0.706,0.559,-5.216,0.0416,0.0372,0.0,0.379,0.252,78.534,217405,1,0.706,0.559,4,-5.216,0,0.0416,0.0372,0.0,0.379,0.252,78.534,audio_features,3DoBTwfr8yi2LN08SBpFkN,spotify:track:3DoBTwfr8yi2LN08SBpFkN,https://api.spotify.com/v1/tracks/3DoBTwfr8yi2LN08SBpFkN,https://api.spotify.com/v1/audio-analysis/3DoBTwfr8yi2LN08SBpFkN,217405,4,Travis Scott,Watch (feat. Lil Uzi Vert & Kanye West)
572,0.689,0.584,-5.768,0.119,0.339,0.0,0.297,0.676,156.572,191680,3,0.689,0.584,1,-5.768,0,0.119,0.339,0.0,0.297,0.676,156.572,audio_features,4F1yvJfQ7gJkrcgFJQDjOr,spotify:track:4F1yvJfQ7gJkrcgFJQDjOr,https://api.spotify.com/v1/tracks/4F1yvJfQ7gJkrcgFJQDjOr,https://api.spotify.com/v1/audio-analysis/4F1yvJfQ7gJkrcgFJQDjOr,191680,4,KYLE,Playinwitme (feat. Kehlani)
573,0.709,0.562,-4.864,0.0724,0.0449,0.0,0.217,0.386,125.965,205267,1,0.709,0.562,5,-4.864,1,0.0724,0.0449,0.0,0.217,0.386,125.965,audio_features,2zXRAZvUb2B5PzJGwCtFe0,spotify:track:2zXRAZvUb2B5PzJGwCtFe0,https://api.spotify.com/v1/tracks/2zXRAZvUb2B5PzJGwCtFe0,https://api.spotify.com/v1/audio-analysis/2zXRAZvUb2B5PzJGwCtFe0,205267,4,Lauv,Chasing Fire
574,0.636,0.805,-4.594,0.327,0.0161,0.0,0.0793,0.908,92.958,196552,8,0.636,0.805,9,-4.594,1,0.327,0.0161,0.0,0.0793,0.908,92.958,audio_features,0Y4hwUppbGc8aIBmiTz30A,spotify:track:0Y4hwUppbGc8aIBmiTz30A,https://api.spotify.com/v1/tracks/0Y4hwUppbGc8aIBmiTz30A,https://api.spotify.com/v1/audio-analysis/0Y4hwUppbGc8aIBmiTz30A,196552,4,Liam Payne,Familiar
575,0.609,0.726,-4.346,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,195000,1,0.609,0.726,5,-4.346,0,0.0414,0.0723,8.45e-06,0.0895,0.362,93.958,audio_features,33IOhptvC2Qoy2UhjiHXLV,spotify:track:33IOhptvC2Qoy2UhjiHXLV,https://api.spotify.com/v1/tracks/33IOhptvC2Qoy2UhjiHXLV,https://api.spotify.com/v1/audio-analysis/33IOhptvC2Qoy2UhjiHXLV,195000,4,David Guetta,Flames
576,0.74,0.613,-4.88,0.145,0.258,0.00372,0.123,0.473,75.023,166606,1,0.74,0.613,8,-4.88,1,0.145,0.258,0.00372,0.123,0.473,75.023,audio_features,3ee8Jmje8o58CHK66QrVC2,spotify:track:3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/tracks/3ee8Jmje8o58CHK66QrVC2,https://api.spotify.com/v1/audio-analysis/3ee8Jmje8o58CHK66QrVC2,166606,4,XXXTENTACION,SAD!
577,0.645,0.705,-5.008,0.299,0.000813,0.0,0.128,0.376,137.133,229670,8,0.645,0.705,1,-5.008,1,0.299,0.000813,0.0,0.128,0.376,137.133,audio_features,51rXHuKN8Loc4sUlKPODgH,spotify:track:51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/tracks/51rXHuKN8Loc4sUlKPODgH,https://api.spotify.com/v1/audio-analysis/51rXHuKN8Loc4sUlKPODgH,229670,4,Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)"
578,0.667,0.723,-4.31,0.27,0.0455,0.000193,0.213,0.251,148.058,153475,8,0.667,0.723,5,-4.31,0,0.27,0.0455,0.000193,0.213,0.251,148.058,audio_features,6tarvNiKnEjYMj1VZhlDqR,spotify:track:6tarvNiKnEjYMj1VZhlDqR,https://api.spotify.com/v1/tracks/6tarvNiKnEjYMj1VZhlDqR,https://api.spotify.com/v1/audio-analysis/6tarvNiKnEjYMj1VZhlDqR,153475,4,Lil Yachty,66
579,0.545,0.78,-4.867,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,255093,0,0.545,0.78,7,-4.867,0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,audio_features,4lhqb6JvbHId48OUJGwymk,spotify:track:4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/tracks/4lhqb6JvbHId48OUJGwymk,https://api.spotify.com/v1/audio-analysis/4lhqb6JvbHId48OUJGwymk,255093,4,Avicii,Hey Brother
580,0.579,0.736,-3.863,0.0527,0.31,0.0,0.198,0.613,127.999,230613,4,0.579,0.736,6,-3.863,0,0.0527,0.31,0.0,0.198,0.613,127.999,audio_features,2Zr5zgU9qEoOPvJbU0GScq,spotify:track:2Zr5zgU9qEoOPvJbU0GScq,https://api.spotify.com/v1/tracks/2Zr5zgU9qEoOPvJbU0GScq,https://api.spotify.com/v1/audio-analysis/2Zr5zgU9qEoOPvJbU0GScq,230613,4,Avicii,Waiting For Love
581,0.655,0.666,-5.309,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,181812,1,0.655,0.666,5,-5.309,1,0.0612,0.134,2.12e-05,0.0683,0.272,102.977,audio_features,75NhhYjHO43mvZgYtnXgti,spotify:track:75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/tracks/75NhhYjHO43mvZgYtnXgti,https://api.spotify.com/v1/audio-analysis/75NhhYjHO43mvZgYtnXgti,181812,4,Avicii,Lonely Together (feat. Rita Ora)
582,0.549,0.705,-5.563,0.0564,0.316,0.0,0.12,0.52,146.024,236360,3,0.549,0.705,9,-5.563,1,0.0564,0.316,0.0,0.12,0.52,146.024,audio_features,0gMW8XpPFPjoApDii5Tj1u,spotify:track:0gMW8XpPFPjoApDii5Tj1u,https://api.spotify.com/v1/tracks/0gMW8XpPFPjoApDii5Tj1u,https://api.spotify.com/v1/audio-analysis/0gMW8XpPFPjoApDii5Tj1u,236360,4,Ben Platt,Waving Through A Window
583,0.656,0.291,-10.572,0.0293,0.872,0.0,0.114,0.298,103.971,232533,2,0.656,0.291,2,-10.572,1,0.0293,0.872,0.0,0.114,0.298,103.971,audio_features,4RCWB3V8V0dignt99LZ8vH,spotify:track:4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/tracks/4RCWB3V8V0dignt99LZ8vH,https://api.spotify.com/v1/audio-analysis/4RCWB3V8V0dignt99LZ8vH,232533,4,Plain White T's,Hey There Delilah
584,0.673,0.829,-6.059,0.0469,0.0026,0.0,0.194,0.854,88.062,227533,4,0.673,0.829,1,-6.059,1,0.0469,0.0026,0.0,0.194,0.854,88.062,audio_features,7FJXmwkTvxEcAelZ0scUCm,spotify:track:7FJXmwkTvxEcAelZ0scUCm,https://api.spotify.com/v1/tracks/7FJXmwkTvxEcAelZ0scUCm,https://api.spotify.com/v1/audio-analysis/7FJXmwkTvxEcAelZ0scUCm,227533,4,Counting Crows,Big Yellow Taxi
585,0.606,0.826,-6.04,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,210173,0,0.606,0.826,0,-6.04,1,0.0307,0.0256,1.56e-05,0.117,0.322,121.04,audio_features,1EAgPzRbK9YmdOESSMUm6P,spotify:track:1EAgPzRbK9YmdOESSMUm6P,https://api.spotify.com/v1/tracks/1EAgPzRbK9YmdOESSMUm6P,https://api.spotify.com/v1/audio-analysis/1EAgPzRbK9YmdOESSMUm6P,210173,4,Phillip Phillips,Home
586,0.599,0.785,-4.013,0.0309,0.448,0.00336,0.151,0.52,140.046,233640,3,0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,audio_features,0mUyMawtxj1CJ76kn9gIZK,spotify:track:0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/tracks/0mUyMawtxj1CJ76kn9gIZK,https://api.spotify.com/v1/audio-analysis/0mUyMawtxj1CJ76kn9gIZK,233640,4,Daniel Powter,Bad Day
587,0.573,0.905,-5.954,0.0343,0.0408,0.0,0.113,0.683,135.943,247800,4,0.573,0.905,10,-5.954,1,0.0343,0.0408,0.0,0.113,0.683,135.943,audio_features,7uPQU7uKvsZZ7T9XnpBpFg,spotify:track:7uPQU7uKvsZZ7T9XnpBpFg,https://api.spotify.com/v1/tracks/7uPQU7uKvsZZ7T9XnpBpFg,https://api.spotify.com/v1/audio-analysis/7uPQU7uKvsZZ7T9XnpBpFg,247800,4,Rob Thomas,Someday
588,0.481,0.638,-5.862,0.0276,0.153,0.0,0.154,0.497,79.064,259933,0,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,audio_features,2hKdd3qO7cWr2Jo0Bcs0MA,spotify:track:2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/tracks/2hKdd3qO7cWr2Jo0Bcs0MA,https://api.spotify.com/v1/audio-analysis/2hKdd3qO7cWr2Jo0Bcs0MA,259933,4,Train,Drops of Jupiter (Tell Me)
589,0.643,0.569,-7.459,0.0276,0.544,2.17e-05,0.178,0.275,120.507,244600,2,0.643,0.569,7,-7.459,1,0.0276,0.544,2.17e-05,0.178,0.275,120.507,audio_features,2lFlveK1y13WWp3vnQtrr3,spotify:track:2lFlveK1y13WWp3vnQtrr3,https://api.spotify.com/v1/tracks/2lFlveK1y13WWp3vnQtrr3,https://api.spotify.com/v1/audio-analysis/2lFlveK1y13WWp3vnQtrr3,244600,4,Five For Fighting,100 Years
590,0.63,0.694,-4.501,0.0242,0.144,0.0,0.0835,0.49,94.034,261427,0,0.63,0.694,10,-4.501,1,0.0242,0.144,0.0,0.0835,0.49,94.034,audio_features,1fyysXwSGNtMeqMBLwW3SI,spotify:track:1fyysXwSGNtMeqMBLwW3SI,https://api.spotify.com/v1/tracks/1fyysXwSGNtMeqMBLwW3SI,https://api.spotify.com/v1/audio-analysis/1fyysXwSGNtMeqMBLwW3SI,261427,4,The Script,Breakeven
591,0.521,0.673,-8.685,0.0284,0.00573,0.0,0.12,0.543,108.031,225947,0,0.521,0.673,8,-8.685,1,0.0284,0.00573,0.0,0.12,0.543,108.031,audio_features,5vYA1mW9g2Coh1HUFUSmlb,spotify:track:5vYA1mW9g2Coh1HUFUSmlb,https://api.spotify.com/v1/tracks/5vYA1mW9g2Coh1HUFUSmlb,https://api.spotify.com/v1/audio-analysis/5vYA1mW9g2Coh1HUFUSmlb,225947,4,Matchbox Twenty,3AM
592,0.623,0.449,-13.333,0.0253,0.212,0.0,0.0613,0.572,84.383,256000,2,0.623,0.449,5,-13.333,1,0.0253,0.212,0.0,0.0613,0.572,84.383,audio_features,5tVA6TkbaAH9QMITTQRrNv,spotify:track:5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/tracks/5tVA6TkbaAH9QMITTQRrNv,https://api.spotify.com/v1/audio-analysis/5tVA6TkbaAH9QMITTQRrNv,256000,4,Tom Petty,Free Fallin'
593,0.557,0.442,-7.224,0.0243,0.731,1.46e-05,0.11,0.213,146.277,309600,2,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46e-05,0.11,0.213,146.277,audio_features,75JFxkI2RXiU7L9VXzMkle,spotify:track:75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/tracks/75JFxkI2RXiU7L9VXzMkle,https://api.spotify.com/v1/audio-analysis/75JFxkI2RXiU7L9VXzMkle,309600,4,Coldplay,The Scientist
594,0.549,0.433,-8.526,0.0327,0.906,0.0108,0.0774,0.486,116.068,155080,2,0.549,0.433,7,-8.526,1,0.0327,0.906,0.0108,0.0774,0.486,116.068,audio_features,7eqNATKM78MkWP6aHGXHEV,spotify:track:7eqNATKM78MkWP6aHGXHEV,https://api.spotify.com/v1/tracks/7eqNATKM78MkWP6aHGXHEV,https://api.spotify.com/v1/audio-analysis/7eqNATKM78MkWP6aHGXHEV,155080,3,Paul Anka,Put Your Head on My Shoulder
595,0.441,0.219,-14.586,0.0419,0.935,0.0,0.115,0.244,94.021,199120,2,0.441,0.219,8,-14.586,1,0.0419,0.935,0.0,0.115,0.244,94.021,audio_features,39KG4kom3enSx4GTThuDGt,spotify:track:39KG4kom3enSx4GTThuDGt,https://api.spotify.com/v1/tracks/39KG4kom3enSx4GTThuDGt,https://api.spotify.com/v1/audio-analysis/39KG4kom3enSx4GTThuDGt,199120,4,Khalid,Coaster
596,0.575,0.714,-5.247,0.0596,0.395,0.0,0.115,0.32,144.982,262231,3,0.575,0.714,6,-5.247,1,0.0596,0.395,0.0,0.115,0.32,144.982,audio_features,47Bg6IrMed1GPbxRgwH2aC,spotify:track:47Bg6IrMed1GPbxRgwH2aC,https://api.spotify.com/v1/tracks/47Bg6IrMed1GPbxRgwH2aC,https://api.spotify.com/v1/audio-analysis/47Bg6IrMed1GPbxRgwH2aC,262231,4,Rex Orange County,Best Friend
597,0.823,0.419,-10.358,0.165,0.416,0.0,0.105,0.277,119.958,187453,1,0.823,0.419,10,-10.358,0,0.165,0.416,0.0,0.105,0.277,119.958,audio_features,6NWl2m8asvH83xjuXVNsuG,spotify:track:6NWl2m8asvH83xjuXVNsuG,https://api.spotify.com/v1/tracks/6NWl2m8asvH83xjuXVNsuG,https://api.spotify.com/v1/audio-analysis/6NWl2m8asvH83xjuXVNsuG,187453,4,Lil Xan,Betrayed
598,0.707,0.484,-6.579,0.0481,0.891,0.00344,0.256,0.43,92.988,257960,2,0.707,0.484,9,-6.579,0,0.0481,0.891,0.00344,0.256,0.43,92.988,audio_features,25YvGDl2zSE0pH8jrMZ6aY,spotify:track:25YvGDl2zSE0pH8jrMZ6aY,https://api.spotify.com/v1/tracks/25YvGDl2zSE0pH8jrMZ6aY,https://api.spotify.com/v1/audio-analysis/25YvGDl2zSE0pH8jrMZ6aY,257960,4,Khalid,Therapy
599,0.833,0.545,-4.004,0.462,0.352,0.0,0.0915,0.541,77.035,148494,8,0.833,0.545,2,-4.004,0,0.462,0.352,0.0,0.0915,0.541,77.035,audio_features,75Q69chmd8CEZbVsA4CDMm,spotify:track:75Q69chmd8CEZbVsA4CDMm,https://api.spotify.com/v1/tracks/75Q69chmd8CEZbVsA4CDMm,https://api.spotify.com/v1/audio-analysis/75Q69chmd8CEZbVsA4CDMm,148494,4,mansionz,Gorgeous
600,0.812,0.472,-6.806,0.0603,0.26,0.0,0.285,0.457,92.951,240013,1,0.812,0.472,1,-6.806,0,0.0603,0.26,0.0,0.285,0.457,92.951,audio_features,7cM9Kqto11iJpY2RwgVJSq,spotify:track:7cM9Kqto11iJpY2RwgVJSq,https://api.spotify.com/v1/tracks/7cM9Kqto11iJpY2RwgVJSq,https://api.spotify.com/v1/audio-analysis/7cM9Kqto11iJpY2RwgVJSq,240013,4,Quinn XCII,Flare Guns
601,0.842,0.597,-6.336,0.0627,0.00252,0.0,0.124,0.298,145.992,215307,1,0.842,0.597,2,-6.336,1,0.0627,0.00252,0.0,0.124,0.298,145.992,audio_features,25oOaleife6E2MIKmFkPvg,spotify:track:25oOaleife6E2MIKmFkPvg,https://api.spotify.com/v1/tracks/25oOaleife6E2MIKmFkPvg,https://api.spotify.com/v1/audio-analysis/25oOaleife6E2MIKmFkPvg,215307,4,Young Thug,Relationship (feat. Future)
602,0.765,0.5,-7.626,0.152,0.423,0.0,0.108,0.495,107.043,220160,1,0.765,0.5,1,-7.626,1,0.152,0.423,0.0,0.108,0.495,107.043,audio_features,32xx0fAv3CIeGmNaWTHvEF,spotify:track:32xx0fAv3CIeGmNaWTHvEF,https://api.spotify.com/v1/tracks/32xx0fAv3CIeGmNaWTHvEF,https://api.spotify.com/v1/audio-analysis/32xx0fAv3CIeGmNaWTHvEF,220160,4,Aminé,Heebiejeebies - Bonus
603,0.52,0.761,-3.093,0.0853,0.256,4.96e-06,0.17,0.286,141.971,180823,3,0.52,0.761,4,-3.093,1,0.0853,0.256,4.96e-06,0.17,0.286,141.971,audio_features,7vGuf3Y35N4wmASOKLUVVU,spotify:track:7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/tracks/7vGuf3Y35N4wmASOKLUVVU,https://api.spotify.com/v1/audio-analysis/7vGuf3Y35N4wmASOKLUVVU,180823,4,Marshmello,Silence
604,0.76,0.497,-7.838,0.147,0.033,0.0,0.0885,0.205,128.062,232025,1,0.76,0.497,5,-7.838,0,0.147,0.033,0.0,0.0885,0.205,128.062,audio_features,5hrT5sukNbTb6xKPyYdo0I,spotify:track:5hrT5sukNbTb6xKPyYdo0I,https://api.spotify.com/v1/tracks/5hrT5sukNbTb6xKPyYdo0I,https://api.spotify.com/v1/audio-analysis/5hrT5sukNbTb6xKPyYdo0I,232025,4,Khalid,Reasons
605,0.747,0.704,-6.743,0.0986,0.136,0.0,0.131,0.494,136.936,213693,1,0.747,0.704,1,-6.743,1,0.0986,0.136,0.0,0.131,0.494,136.936,audio_features,1jQsKN68yE94tMYml0wHMd,spotify:track:1jQsKN68yE94tMYml0wHMd,https://api.spotify.com/v1/tracks/1jQsKN68yE94tMYml0wHMd,https://api.spotify.com/v1/audio-analysis/1jQsKN68yE94tMYml0wHMd,213693,4,Big Sean,Jump Out The Window
606,0.711,0.739,-3.804,0.129,0.114,0.0,0.226,0.43,136.919,252256,1,0.711,0.739,7,-3.804,0,0.129,0.114,0.0,0.226,0.43,136.919,audio_features,20dP2DaMHIAmwWAbp7peSr,spotify:track:20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/tracks/20dP2DaMHIAmwWAbp7peSr,https://api.spotify.com/v1/audio-analysis/20dP2DaMHIAmwWAbp7peSr,252256,4,Young Thug,pick up the phone
607,0.727,0.431,-12.007,0.395,0.0111,0.0166,0.506,0.223,150.005,257987,8,0.727,0.431,2,-12.007,1,0.395,0.0111,0.0166,0.506,0.223,150.005,audio_features,6DB2KOEwHnjkgEnBt5SdeJ,spotify:track:6DB2KOEwHnjkgEnBt5SdeJ,https://api.spotify.com/v1/tracks/6DB2KOEwHnjkgEnBt5SdeJ,https://api.spotify.com/v1/audio-analysis/6DB2KOEwHnjkgEnBt5SdeJ,257987,4,Future,Mask Off (feat. Kendrick Lamar) - Remix
608,0.87,0.502,-7.497,0.0549,0.549,0.00356,0.0916,0.673,82.53,160597,1,0.87,0.502,5,-7.497,0,0.0549,0.549,0.00356,0.0916,0.673,82.53,audio_features,3QWjljChcOMkRDYSzF33Qr,spotify:track:3QWjljChcOMkRDYSzF33Qr,https://api.spotify.com/v1/tracks/3QWjljChcOMkRDYSzF33Qr,https://api.spotify.com/v1/audio-analysis/3QWjljChcOMkRDYSzF33Qr,160597,4,Kiiara,Whippin (feat. Felix Snow)
